window_length_fraction,hop_fraction,window_function,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,p_time,p_treatment,p_sex,p_order
0.5,0.4,hann,1.5028410819779583,7.450134568785863,6.964046686223795,10.705764431489591,74.16647444973856,0.16583416583416583,0.001998001998001998,0.000999000999000999,0.04195804195804196
0.5,0.4,blackman,1.8255094258366984,7.384279537664562,7.866195867340682,8.300260368738224,75.15562296663076,0.13686313686313686,0.004995004995004995,0.000999000999000999,0.18281718281718282
0.5,0.3,boxcar,1.294814676731707,8.358348427666892,6.988606263287565,6.1460994148538655,79.86715673866188,0.24975024975024976,0.001998001998001998,0.004995004995004995,0.4865134865134865
0.5,0.3,hann,0.7217138606571116,6.884045055617914,7.138515978124927,9.307037893091735,74.86571826542729,0.4515484515484515,0.002997002997002997,0.001998001998001998,0.07092907092907093
0.5,0.3,blackman,0.7072871990507356,7.045571306038475,6.965137687086809,9.712475205022642,75.09247928205805,0.5014985014985015,0.002997002997002997,0.000999000999000999,0.06493506493506493
0.5,0.2,boxcar,1.1359207691473414,7.386846736627177,6.393808122482324,9.96397502773325,75.71868236975408,0.2547452547452547,0.001998001998001998,0.001998001998001998,0.06793206793206794
0.5,0.2,hann,1.0717569696514673,6.869772103817469,7.418860545816991,10.752696682966448,73.59730230208477,0.27172827172827174,0.001998001998001998,0.000999000999000999,0.03296703296703297
0.5,0.2,blackman,1.2243537407964218,6.842590662097865,7.824918163679075,9.844659407341465,74.22831162538958,0.21478521478521478,0.001998001998001998,0.000999000999000999,0.058941058941058944
0.5,0.1,boxcar,1.1521205435730912,7.556284284761633,6.863145930585615,8.79056604582286,76.72487973727856,0.25374625374625376,0.003996003996003996,0.002997002997002997,0.14285714285714285
0.5,0.1,hann,1.021698827068115,6.932796753583928,7.180979746340086,11.021734869956113,74.00499787666615,0.2827172827172827,0.004995004995004995,0.000999000999000999,0.027972027972027972
0.5,0.1,blackman,1.064572809039374,6.724263290043661,7.423166578018109,11.267715155218069,73.4489779496095,0.2777222777222777,0.001998001998001998,0.000999000999000999,0.026973026973026972
0.3,1,boxcar,2.0133139037890633,6.3525249186482045,8.678289776195275,5.2806536388425105,82.19333701275393,0.11488511488511488,0.00999000999000999,0.000999000999000999,0.7462537462537463
