window_length_fraction,hop_fraction,window_function,Mean_SS,Mean_perc_SS,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,F_time,F_treatment,F_sex,F_order,F_residuals,p_time,p_treatment,p_sex,p_order,dist_time,dist_treatment,dist_sex,dist_order
0.3,0.7,blackman,162825.81498063877,48.680475230774675,1.0903962180854294,2.9780257485571964,4.016750663996006,3.530354889973195,45.79741098465044,1.9999663812846247,2.731095028086268,7.36738275202392,0.9250361050732157,nan,0.10989010989010989,0.014985014985014986,0.000999000999000999,0.5284715284715285,24.211504274516788,63.80682709013879,26.52908863619206,819.4764860013202
0.3,0.6,boxcar,200195.52280489172,56.84389884043338,0.9568571636624871,2.906626820611264,4.17754812421373,3.160798137373643,38.93725861949746,2.0642439811466695,3.135257354880745,9.012294518809203,0.9741203924790648,nan,0.10589410589410589,0.01098901098901099,0.000999000999000999,0.5124875124875125,20.13116272173574,62.675656140082864,27.977334547341382,794.1695848177304
0.3,0.6,hann,167940.41284165878,50.882968591272906,0.9391748667826176,2.9420257154819227,4.0286559569845,5.714879389021223,41.055187231827276,1.9215766418081597,3.0097312515591015,8.242736745439908,1.6703992185204413,nan,0.1038961038961039,0.014985014985014986,0.000999000999000999,0.04395604395604396,20.211445650919043,63.187528757797125,26.044431983028574,824.9037443571159
0.3,0.6,blackman,158799.1885165528,48.76813553964084,1.0550454650507197,3.0486320890358276,4.000360259105272,6.198828365225535,43.474090125984624,2.038543390038419,2.9452611283743293,7.729437483131966,1.7110407639847458,nan,0.12287712287712288,0.015984015984015984,0.000999000999000999,0.04395604395604396,19.718596703494597,62.57587869186386,25.461299016863325,820.2911446944743
0.3,0.5,boxcar,292457.76462851325,57.56015834768351,0.9831569038830112,3.1377449112755467,4.236115768390132,2.7501714108285795,35.676424092721376,2.3148390576235407,3.6939040171478252,9.973917890985254,0.9250382505873384,nan,0.08691308691308691,0.003996003996003996,0.000999000999000999,0.5654345654345654,24.868697579795555,79.80431713596337,33.412195026272705,888.8390653761107
0.3,0.5,hann,227367.1112364921,54.52862587627181,1.2383207769509288,2.47723634846272,4.353709394720622,3.692582159153004,38.391678277660354,2.7094138607742337,2.710064558338835,9.525803652333046,1.1541820492807178,nan,0.04595404595404595,0.01898101898101898,0.000999000999000999,0.26673326673326675,25.425251508638866,68.48771389278079,32.0679113890943,884.4677200934494
0.3,0.5,blackman,182079.30272325806,48.250208861170826,1.1529155294994895,2.714486840341106,4.003910494859183,4.346308276860193,44.826830014094575,2.16042277465319,2.543308265573979,7.502838845897022,1.1634929194396162,nan,0.07492507492507493,0.017982017982017984,0.000999000999000999,0.24775224775224775,24.215843701023914,65.5367525839526,29.084459095249084,860.4242819641138
0.3,0.4,boxcar,362532.3588614058,61.08651737755345,1.076719023305528,2.483754943619588,4.040706914520977,2.7290653417571704,31.84356975318409,2.840271949994572,3.275942629566266,10.65896139944621,1.0284269117727116,nan,0.04395604395604396,0.011988011988011988,0.000999000999000999,0.4245754245754246,26.5551912980518,79.90534725575543,35.30933146740529,961.8371722668762
0.3,0.4,hann,293510.96414402855,54.53947253618537,0.8777995534291285,2.898979640744088,4.162883868919216,4.155148388181025,36.78883866509256,2.0042807863356424,3.309621867101288,9.505117793267376,1.3553507658148534,nan,0.10989010989010989,0.005994005994005994,0.000999000999000999,0.14485514485514486,28.307939845155207,84.6416781585711,34.529986077988156,1020.3455943108346
0.3,0.4,blackman,289896.0115114181,54.46021772632037,1.1314282160069584,3.022069789000568,4.162515392668103,4.355524512492254,36.417953496025795,2.609701013401426,3.485284563062422,9.601069236970643,1.435179331414401,nan,0.06393606393606394,0.007992007992007992,0.000999000999000999,0.11488511488511488,28.74324813858878,83.67567129885794,34.59832949618335,1034.6320851859919
0.3,0.3,boxcar,469088.8202900636,59.75990644704494,0.8487476032420903,2.803066636266419,4.097242495731699,2.8316556674339015,32.46738774491697,2.195889587190376,3.6260631636932663,10.6004330359268,1.0465845997889571,nan,0.09490509490509491,0.001998001998001998,0.000999000999000999,0.3906093906093906,29.945509972470475,94.95303632268428,41.43105029305803,1118.810009891161
0.3,0.3,hann,387245.37312342966,55.73083004317311,0.9249025380267157,2.708388738825872,3.9843835251672206,3.929762089641714,35.43409297999008,2.192572369162019,3.2102508478183283,9.44537274604567,1.3308410378200057,nan,0.07192807192807193,0.007992007992007992,0.000999000999000999,0.13186813186813187,30.913214316393468,94.63235475983325,39.31209491025249,1146.781479271462
0.3,0.3,blackman,329605.77381554013,51.51716439259948,0.9992919314467897,2.8228922395754164,3.844098469943847,4.596825511910674,39.15683043599482,2.1437006342670735,3.0278618760005704,8.246435369765123,1.4087428816051628,nan,0.08391608391608392,0.008991008991008992,0.000999000999000999,0.1068931068931069,31.26899715622653,89.8762275702569,37.426864696615276,1156.7213143714687
0.3,0.2,boxcar,660243.2273162783,58.20243227311735,0.8684011789754544,2.896232043781492,3.8788176692185026,3.537652593885062,32.923176047593245,2.2156337204068337,3.694714800995481,9.896392855396234,1.2894208950331225,nan,0.0979020979020979,0.001998001998001998,0.002997002997002997,0.17682317682317683,36.24526716662961,116.83943287126661,49.31970160103453,1394.708893310507
0.3,0.2,hann,581164.683333556,55.19757951185865,0.6469620184008661,2.5624389868905397,4.048444047093936,4.449531587677526,34.05851862418036,1.5956304543172304,3.1599271429554925,9.984852944087043,1.5677246459633793,nan,0.18081918081918083,0.00999000999000999,0.000999000999000999,0.04995004995004995,40.797787368164215,112.79825300013209,48.26979583275115,1500.4868439791458
0.3,0.2,blackman,594844.1112480322,56.075871751318076,1.1504912128252809,2.5311499694257,3.91161017813316,4.323471022568309,33.6690566037901,2.870328771446622,3.157448097429388,9.75896826661303,1.5409297884806026,nan,0.03296703296703297,0.007992007992007992,0.000999000999000999,0.06393606393606394,42.70478923925523,112.41992393069833,48.4809570060467,1496.4203845855222
0.3,0.1,boxcar,1475564.5202874874,60.9701276117413,0.8044197073569168,2.6713971417742735,3.9898811206087723,2.9389701672523976,30.18563292810434,2.2385237234853137,3.716956348795221,11.102964609998136,1.1683585396744431,nan,0.09490509490509491,0.002997002997002997,0.000999000999000999,0.2547452547452547,51.08161183526126,163.98875883944476,71.44666881384414,1918.0322362724223
0.3,0.1,hann,1252999.8880653142,57.54516842045465,0.8623235959547677,2.459830245162618,3.9029368688829162,4.210116650015119,32.429647086730675,2.2336099392780313,3.1857537647735534,10.109474707182702,1.5578769533034298,nan,0.06493506493506493,0.006993006993006993,0.000999000999000999,0.057942057942057944,58.71962543532913,160.56533535676164,69.23349243652675,2099.9506496664026
0.3,0.1,blackman,1139530.755966453,55.662096849732265,1.3138943857442937,2.5614483516894477,3.908122396939816,4.674049125727509,34.755409028623966,3.1755381820315853,3.0953694339305597,9.445501880659117,1.6138089315115385,nan,0.024975024975024976,0.003996003996003996,0.000999000999000999,0.030969030969030968,63.07183774593296,159.11686908717675,67.91493950489658,2124.419033787094
0.25,1,boxcar,217683.6452077648,61.73993837409145,2.652900238559036,2.6296425975061495,3.780761882771444,2.6560880895738417,31.968425686606988,6.9707411376318795,3.4548147656056973,9.934302091261614,0.9970167873558804,nan,0.001998001998001998,0.006993006993006993,0.000999000999000999,0.4255744255744256,27.054806191319454,65.41147150776851,27.797541122684873,794.9005666194164
0.25,1,hann,124615.11341761764,47.68771751121217,4.066187099354344,2.915310952893762,4.281623819361093,3.323775380831052,45.895575008168095,7.44210561225079,2.667861988868135,7.836406903330513,0.8690446641723997,nan,0.000999000999000999,0.01998001998001998,0.001998001998001998,0.6023976023976024,31.63256512134831,66.9072570397702,27.53585094334886,814.8632156210131
0.25,1,blackman,65894.67131249675,32.995249781143954,4.739557359846815,3.8657568706981436,4.322279360447736,3.963926127027493,60.45497912157744,6.585442986035794,2.6856644552437245,6.005650345978255,0.7868187900399485,nan,0.000999000999000999,0.00999000999000999,0.001998001998001998,0.7092907092907093,31.62511075602095,66.60390533409073,27.250913736137083,825.505949508067
0.25,0.9,boxcar,154501.90753003632,53.43925087965693,1.0253612023384222,2.792760218957497,4.06720820599749,3.25177316895449,40.91219286228656,2.1052487038851355,2.867016431777235,8.350700986715449,0.9537811419398212,nan,0.08691308691308691,0.013986013986013986,0.000999000999000999,0.46053946053946054,20.52932302396789,57.08448383923541,25.07401011475869,710.4386964559538
0.25,0.9,hann,146589.04523882674,51.76445810842543,1.8302859733073922,2.714108168108632,3.858138376136372,2.853246496760806,43.59421416157689,3.5267070347451748,2.6148548667046136,7.434097157808073,0.7854014258458003,nan,0.02097902097902098,0.02197802197802198,0.000999000999000999,0.7082917082917083,22.89795156658585,58.127210305867806,24.693097721302383,673.4405863223109
0.25,0.9,blackman,139627.44443388956,49.883354894826546,5.055387421004267,2.7117510946998302,3.0723159060347527,3.4191764921512284,45.94604611540751,9.242417558579774,2.4788541258003898,5.616904128348418,0.8930065016422759,nan,0.000999000999000999,0.013986013986013986,0.001998001998001998,0.5584415584415584,29.982326280098807,58.827427627149355,28.047341699316515,752.5042038851068
0.25,0.8,boxcar,142960.63428770416,51.869789901819395,0.9016173929307401,3.0459865666762056,3.738518076675384,6.494893853230516,42.307707791404894,1.7901196959096048,3.0238328304420876,7.422654992065788,1.8421874005331946,nan,0.15084915084915085,0.005994005994005994,0.000999000999000999,0.02197802197802198,20.363636606963095,57.90198270744932,23.856542367787714,819.2158296444939
0.25,0.8,hann,135430.27717656697,49.73249464376518,0.940941319586812,3.0232231564205803,3.904587675607237,6.089348075960848,41.736384464217274,1.8937689946060474,3.0423184518660644,7.858499699038531,1.7508027551878307,nan,0.11188811188811189,0.015984015984015984,0.001998001998001998,0.03996003996003996,17.775691702414857,55.69953618607167,22.898334716650933,732.5398306409652
0.25,0.8,blackman,134567.24431141885,49.58093342923332,0.9127188973697464,3.044026231108617,3.928641101811066,6.051417567195744,41.817865157925304,1.8333883637895023,3.057284278471399,7.891504057078508,1.7365068860428567,nan,0.14885114885114886,0.00999000999000999,0.000999000999000999,0.01898101898101898,17.78570031964839,55.76955815390281,22.812344210748176,731.9597411946272
0.25,0.7,boxcar,266110.485787196,61.45901808188216,0.655055004939687,2.272058086925998,4.168806593983352,2.49652727804529,31.744121376339862,1.7333798520549293,3.0061137468437535,11.031326075876342,0.9437441024552216,nan,0.14485514485514486,0.013986013986013986,0.000999000999000999,0.5064935064935064,22.813838990530915,62.625755377957816,30.171352358326036,794.592148926825
0.25,0.7,hann,218056.49160118127,58.14995064936751,1.5385667599138322,2.2777572945667544,4.104378204654898,4.909512299727488,33.57530646783502,3.8492458127395746,2.849290637553854,10.268492099135335,1.7546868158350042,nan,0.01098901098901099,0.014985014985014986,0.000999000999000999,0.024975024975024976,29.696614272570063,66.5682475712053,30.18995874536425,940.5824376658252
0.25,0.7,blackman,181155.1273360636,54.84545250411975,2.661182750669957,2.386562849756033,4.01583776769901,5.721767215704636,38.295644895969964,5.8372003308344995,2.617416156903567,8.808583153595508,1.792924672635065,nan,0.002997002997002997,0.022977022977022976,0.000999000999000999,0.017982017982017984,31.339115279130265,67.81785264139327,29.419655596559952,970.2110808949262
0.25,0.6,boxcar,252093.7331853436,56.54674681629288,2.424572775866605,3.2652935453306315,3.5685856819712063,3.447628472835614,37.39517973200803,5.446266460874115,3.667379857155785,8.016038415480692,1.1063335427324021,nan,0.003996003996003996,0.005994005994005994,0.000999000999000999,0.3386613386613387,31.316464036420715,79.21795118123575,31.388270311341614,989.7514312938489
0.25,0.6,hann,183809.2429923704,49.42062307159631,2.6653605938444858,2.3028726690750236,3.8347975014147884,3.4997877364919874,42.75811179810366,5.236206194981379,2.2620421724385076,7.533611204345288,0.9822101835602209,nan,0.000999000999000999,0.028971028971028972,0.000999000999000999,0.43156843156843155,32.5925450494392,69.77991106013076,29.410312764794316,931.970179273156
0.25,0.6,blackman,159707.45559439991,45.91427200339012,2.5101494775382656,2.5713854084957166,3.8523850995827744,3.951114614888879,45.12618316899491,4.672510310113839,2.3932488762094772,7.171010833180567,1.0506843710026668,nan,0.001998001998001998,0.013986013986013986,0.000999000999000999,0.34465534465534464,31.7652061086655,68.3422980341553,28.713862004369485,933.9786556552905
0.25,0.5,boxcar,362948.37560680835,61.612523470729144,1.6719602748292466,2.403530550577303,3.7791630961260028,2.6668008302306414,29.75563556275097,4.719934910799543,3.3925769426554244,10.668557201714677,1.0754806394667737,nan,0.004995004995004995,0.003996003996003996,0.000999000999000999,0.34565434565434566,31.765752120209303,81.4736938866195,35.68174592166912,1021.3973440890173
0.25,0.5,hann,236118.19087780913,50.79269771742842,2.4419607915873347,2.9033515259150344,3.938106690270328,4.3887555761875685,39.19621490409911,5.233278442707087,3.1110341747738244,8.439614967722628,1.343626343592252,nan,0.002997002997002997,0.008991008991008992,0.000999000999000999,0.11488511488511488,35.34650639836786,82.62845897241061,33.90074879948077,1066.91354940902
0.25,0.5,blackman,163633.43098548034,42.144047108730774,2.723267466461424,3.537830411374022,4.0734579023011115,5.774676512032135,46.906666957518425,4.876800719819504,3.1677560337484683,7.294708534784277,1.4773191667432788,nan,0.005994005994005994,0.006993006993006993,0.000999000999000999,0.057942057942057944,35.425227003289265,82.0725504334354,33.5403722920513,1073.8484563983727
0.25,0.4,boxcar,370042.63722192345,57.61583550102196,0.7292751266993193,2.8295477719007653,3.885856880640469,3.7885567756082725,34.03484488631335,1.7998939277486565,3.4917452045630575,9.590523449250728,1.3357687234702655,nan,0.14385614385614387,0.006993006993006993,0.000999000999000999,0.14285714285714285,28.17120932764522,86.88401569915236,36.089313891605045,1062.4218414896618
0.25,0.4,hann,333067.8668660797,57.20057443917671,1.3632582701072564,2.19545952663582,3.895311314757005,4.676600978080922,32.596168213020945,3.5131029494216937,2.8288386388271944,10.038178361985562,1.7216505747001742,nan,0.011988011988011988,0.007992007992007992,0.000999000999000999,0.022977022977022976,34.25297959222495,81.16876330768858,36.82769979140644,1134.7733857920114
0.25,0.4,blackman,246741.01091861844,50.49860481417069,2.212725572669499,2.408531361664352,3.9055019649629514,5.465737204005451,39.788810202527294,4.6713874367731645,2.542381053240879,8.245086077895591,1.6484244216958097,nan,0.003996003996003996,0.017982017982017984,0.000999000999000999,0.027972027972027972,35.740709326247845,82.45152778282784,36.835757525150534,1186.8574271836978
0.25,0.3,boxcar,516942.2445253591,59.15675021711751,1.451915426909311,2.8768843315803885,3.787966649191421,3.062809815740954,32.82431712125845,3.7155653660619476,3.6810862349401963,9.693703523416369,1.1197100507260256,nan,0.012987012987012988,0.006993006993006993,0.000999000999000999,0.33966033966033965,37.94996968993057,103.55538697033553,43.225975435079135,1268.1673922029518
0.25,0.3,hann,418298.413099018,54.344678209582355,1.942582128423646,2.3061990910787626,3.9623555395034726,3.847972498849627,37.24198195996519,4.3815310088222486,2.600837998617584,8.937168426645218,1.2398821855355058,nan,0.004995004995004995,0.015984015984015984,0.000999000999000999,0.18981018981018982,41.95791737361517,95.6414086017762,41.757571575123286,1293.0863321556142
0.25,0.3,blackman,370292.9057937412,52.49695969049672,3.4116510891254053,2.5374825115338755,3.757504858018473,4.547657459711563,40.02164799294428,7.16059197604899,2.6629154677291536,7.886492033741253,1.3635592798717246,nan,0.000999000999000999,0.00999000999000999,0.001998001998001998,0.10589410589410589,46.30090328084423,94.77457718994066,43.39673231057396,1340.2479395665825
0.25,0.2,boxcar,757045.0162224481,59.353956374346716,1.2830154567469103,2.6811729264929793,3.7838534466595597,3.3886879412421473,32.00414942222612,3.367478914840164,3.518583213291108,9.931327507759608,1.2705932208485882,nan,0.028971028971028972,0.007992007992007992,0.000999000999000999,0.2017982017982018,44.22703625867205,121.41318848580232,51.552594008232184,1539.3820449371415
0.25,0.2,hann,607273.6930601734,54.5606091027247,1.6996602300029597,2.3665206200482944,3.8666918109695905,4.348622935079936,35.84124470846821,3.983440320824461,2.773170040563479,9.06224420394375,1.4559615784947846,nan,0.004995004995004995,0.014985014985014986,0.000999000999000999,0.058941058941058944,49.788566411128905,118.07380739803195,50.63567280751687,1583.4889445702988
0.25,0.2,blackman,493160.4907984481,50.24117602293882,2.113175468471144,2.6285337698263684,3.9335455959083223,5.025813543128599,40.13252231414365,4.423014779936186,2.7508467439087547,8.233168786898101,1.5027653145112339,nan,0.00999000999000999,0.012987012987012988,0.000999000999000999,0.053946053946053944,50.74623307346996,118.52794705283321,50.30916482466339,1619.9072209145215
0.25,0.1,boxcar,1501931.8320697527,60.09552443977626,0.956345205020617,2.56359122898873,3.8395491862155415,3.388642151701947,31.073829199028573,2.5852300566884496,3.465000432611397,10.379220712592065,1.3086158632066687,nan,0.04195804195804196,0.007992007992007992,0.000999000999000999,0.15684315684315683,57.7036171054632,164.89079329300483,73.20440349230547,2103.875974466439
0.25,0.1,hann,1197872.0805594325,54.9839381146683,1.5936315281173008,2.4263101116395926,3.828083942573457,4.323504054028975,35.43997304934806,3.777233356680439,2.875426133845141,9.073343558371741,1.4639415378816745,nan,0.015984015984015984,0.00999000999000999,0.000999000999000999,0.06593406593406594,67.29152176996594,162.84305965064942,69.71908090356509,2196.5452576234525
0.25,0.1,blackman,1039042.0181662256,52.37699920287613,2.3417274653856066,2.526298399211515,3.7876300869657284,4.677820779194015,38.502883574034655,5.108840918736895,2.755755489400222,8.263301284781711,1.4579128662504486,nan,0.000999000999000999,0.01098901098901099,0.000999000999000999,0.054945054945054944,71.40378966969955,162.26613342588456,70.63306947682645,2240.4981536560354
0.2,1,boxcar,215164.4514165802,63.24505239386168,0.9211852393813583,2.1942342118337397,3.476970866526522,4.558156390940051,29.926372299727156,2.5856645547626096,3.0794857450148507,9.75947067232371,1.8277483198917268,nan,0.04695304695304695,0.006993006993006993,0.000999000999000999,0.011988011988011988,20.774479831489,54.847801681317804,24.776379424079355,752.3466392984402
0.2,1,hann,107185.40808044942,45.9470758326879,3.281242368539536,2.9000435729352243,3.832610178048797,6.2014317809719355,43.18719804640992,6.382084771073339,2.8203225856974674,7.454506648246452,1.7231305742894663,nan,0.000999000999000999,0.01098901098901099,0.000999000999000999,0.02197802197802198,25.896288837944798,57.55843141353982,21.961943720877688,786.8301636477652
0.2,1,blackman,105354.36096285515,44.95266111859581,3.189910067217988,2.5731159137891297,4.06267473254245,6.576149347217558,44.030184789377316,6.085653442702721,2.454472287502562,7.750698280419187,1.792265750055389,nan,0.000999000999000999,0.022977022977022976,0.000999000999000999,0.011988011988011988,27.12537392515873,60.98397518209457,22.86913697078737,822.2879968322418
0.2,0.9,boxcar,228847.53786894394,64.57216494702679,0.8921255783324549,2.1454269642925734,4.5200503290700444,2.7070972979211683,28.911033312439876,2.592039785298215,3.116731647966257,13.132848748042248,1.1236252687335204,nan,0.055944055944055944,0.012987012987012988,0.000999000999000999,0.3146853146853147,17.915567676756464,53.59211484869749,27.762562296272453,665.4141239063714
0.2,0.9,hann,175348.1231838192,58.71708479512011,2.0122492526189073,2.0495177882941813,3.6654388020537976,4.074128462494782,33.89062042585271,4.987484297898785,2.539928334941062,9.085016901539127,1.4425685023058203,nan,0.001998001998001998,0.02197802197802198,0.000999000999000999,0.07192807192807193,29.46377347793901,61.313701083446546,26.338778361240674,862.6294278465908
0.2,0.9,blackman,131816.70683928594,51.07198234233557,2.381949790931934,2.5034669815191113,3.3170046624317933,4.862984383252088,41.34336077063348,4.839562597446203,2.5432284957948665,6.739374507797214,1.411491748887421,nan,0.002997002997002997,0.017982017982017984,0.000999000999000999,0.08191808191808192,30.898591714235653,63.21709433792311,26.425088042565807,877.6271985474535
0.2,0.8,boxcar,222221.17443841186,60.495974050305634,0.840709769948483,2.1795402502702546,3.5597772900484346,3.5240533433145025,32.64188635208292,2.1634662872713,2.8043933957728933,9.160662136334762,1.295532974523561,nan,0.06993006993006994,0.007992007992007992,0.000999000999000999,0.12387612387612387,23.461904902211845,57.851051225267284,27.06117187139883,818.4952801109133
0.2,0.8,hann,129619.97747241345,46.7733511166507,2.9821383280479763,2.569016871415928,3.7716490062578205,3.5535784884776316,44.57452910878026,5.6197928405414554,2.4206359720851243,7.107613313255399,0.9566661210859948,nan,0.001998001998001998,0.02097902097902098,0.001998001998001998,0.5194805194805194,27.52247091391553,59.323022961065504,24.397999848179698,786.9645501116211
0.2,0.8,blackman,124755.36818186162,45.28009920194149,2.880820532768855,2.29622134406277,3.9235936904819515,4.137737071156509,45.29402392018967,5.342623679869564,2.1292278341304076,7.276497901383715,1.0962339080618866,nan,0.000999000999000999,0.03696303696303696,0.000999000999000999,0.2677322677322677,28.72952748502151,62.38295844196623,25.298724965267954,829.2084329061867
0.2,0.7,boxcar,195331.9627288074,54.307797347191524,0.675549210190658,3.1022917207672203,3.969922682725744,4.470920590775044,36.95948675973389,1.5353604346540402,3.525380455612187,9.022676843886007,1.4516177521098996,nan,0.1918081918081918,0.005994005994005994,0.000999000999000999,0.0959040959040959,20.368667647765985,64.71086293631814,26.786526329381076,801.8895942126131
0.2,0.7,hann,161534.63096940098,51.59101578045436,1.815250967922645,3.262833535712785,4.141613364318509,5.585919182011737,39.59735974862413,3.850789099917208,3.4608117654788493,8.785826247287686,1.692815647550086,nan,0.013986013986013986,0.002997002997002997,0.000999000999000999,0.04695304695304695,25.753611500550452,70.46814966105016,29.098716041475708,901.2460703126756
0.2,0.7,blackman,179666.77493724573,55.77244775779403,2.063749881373726,2.5330756783410524,4.033646080215041,4.564531093447397,36.355813503074565,4.7682880214118315,2.9263319463701998,9.319727385811607,1.5066193778537391,nan,0.003996003996003996,0.005994005994005994,0.000999000999000999,0.061938061938061936,26.613984521667685,67.00515877652138,28.597107763158476,894.5338210643129
0.2,0.6,boxcar,259514.25709743937,60.06190495062314,1.0574194575580635,2.3416286475836348,4.130809243633723,3.283624505197607,32.01898706281489,2.77408008756254,3.071565099969361,10.83694421014979,1.2306290010071046,nan,0.04495504495504495,0.005994005994005994,0.000999000999000999,0.1978021978021978,22.154222149215403,65.40105638423691,29.850535751850995,821.909079831558
0.2,0.6,hann,220004.12469888266,54.65428505466499,1.6320092704198548,2.0796833496956055,3.630977671033879,3.591010250669398,40.85460667714017,3.355528050940082,2.1379890247747633,7.465550379108338,1.0547677853950457,nan,0.022977022977022976,0.052947052947052944,0.000999000999000999,0.37462537462537465,28.968504763164393,67.45805105573949,28.70379755066835,912.5441741607209
0.2,0.6,blackman,201842.8231683255,52.06741720166678,1.458911219367443,2.3025560271618004,3.4833204401402544,3.7899649171901006,43.45059534224602,2.82041112352065,2.2256853416866598,6.7340600207448515,1.0466963374852187,nan,0.03596403596403597,0.030969030969030968,0.000999000999000999,0.35664335664335667,30.310421471276566,69.97040914607177,29.61328830553623,929.9711794472092
0.2,0.5,boxcar,324388.35580843367,58.19216211829955,0.9952162789256399,2.5222808420287524,3.7517645873310475,3.981944701566087,35.54319870339191,2.3520158702479392,2.9804800701603167,8.866625313206073,1.3443735556145386,nan,0.05194805194805195,0.012987012987012988,0.000999000999000999,0.12387612387612387,27.548211236469985,75.08117789251828,33.249011104522864,979.9565909684231
0.2,0.5,hann,210314.11927310933,49.13472556169476,3.0486559445649495,2.3109941980940354,3.998074696507907,4.629467931997379,43.15355140797044,5.934322691600225,2.249218271801895,7.782401761831243,1.287347469012894,nan,0.000999000999000999,0.023976023976023976,0.000999000999000999,0.15784215784215785,34.85381170576306,73.00721420524744,31.575107558743586,1058.9399706219194
0.2,0.5,blackman,210245.4204255727,49.232694032020305,3.118624608144863,2.141496175553947,3.862398003369531,4.815539400008065,43.378633392506,6.039020748159966,2.0734364441458895,7.479291229563963,1.3321413857652753,nan,0.000999000999000999,0.03196803196803197,0.001998001998001998,0.12087912087912088,35.89678495956464,75.60390872924647,31.52382412656787,1079.7773515887923
0.2,0.4,boxcar,420963.01111271454,61.10352538137851,0.8662594841127043,2.2397911212124417,3.918190859482571,3.987880531527266,31.575898137791512,2.304472745254319,2.979209860647913,10.423394158426806,1.5155409410525238,nan,0.06593406593406594,0.008991008991008992,0.000999000999000999,0.058941058941058944,29.60237335466191,78.53350840473452,37.33393050571079,1094.3599772212121
0.2,0.4,hann,299305.4504259141,52.490817737313876,2.464280853102177,2.3293162000631513,3.705739877560816,3.9940320824557443,39.664725299405205,5.2187325160597275,2.46645551341104,7.8478332413858,1.208337751684559,nan,0.002997002997002997,0.017982017982017984,0.000999000999000999,0.21678321678321677,39.34787191012452,86.00655951625632,35.60907227834882,1169.5200871797474
0.2,0.4,blackman,298655.4484204779,52.57849504656288,2.264109993522558,2.3128622777328287,3.7095295969530073,4.194596077609472,39.710010747300174,4.789352505245174,2.4462399741703225,7.84690007078978,1.2675683532706141,nan,0.004995004995004995,0.017982017982017984,0.000999000999000999,0.15084915084915085,41.261843159650944,88.01185601871641,36.42487145128013,1194.5300707769966
0.2,0.3,boxcar,553017.4207635246,61.037300036130695,1.146691849019194,2.351689730503531,3.8616712838178664,3.6019003349828047,30.603909091065034,3.1473794746610984,3.227397140255687,10.59931222758093,1.4123295129122173,nan,0.024975024975024976,0.00999000999000999,0.000999000999000999,0.0919080919080919,33.06373370071145,93.98815394105695,42.42036676514625,1191.8279221133587
0.2,0.3,hann,403286.0307855523,53.61294444439324,2.031389943858116,2.1302269972199044,3.8529637324496657,4.1782763464152755,39.376190006160314,4.333500911525112,2.272173459881179,8.219407552511752,1.2733409745620166,nan,0.005994005994005994,0.025974025974025976,0.000999000999000999,0.17182817182817184,43.525871615012186,94.61486066962273,40.815828123598926,1319.6789306359253
0.2,0.3,blackman,368474.48881950317,51.61536883646921,2.24158807250153,2.3317087436700286,3.7228096730409908,4.365485387205236,41.894626398111036,4.49445225506578,2.33757347072456,7.464346610083224,1.2504187088018723,nan,0.004995004995004995,0.023976023976023976,0.000999000999000999,0.17082917082917082,45.564732100086026,96.56879520637686,41.247187774711286,1349.7710956104713
0.2,0.2,boxcar,847552.7813379532,62.13345833980476,1.2433892987162916,2.211350716215227,3.8769902023636234,3.036114055869997,30.06466963089917,3.47400129036591,3.0892316869361123,10.83222203991351,1.2118333285457201,nan,0.017982017982017984,0.007992007992007992,0.000999000999000999,0.22977022977022976,43.152848626451146,113.34866912103374,52.089813753339776,1484.815268062467
0.2,0.2,hann,496879.9585853009,48.41169486406369,2.650062097524921,2.5712722452076022,3.880994163004848,4.232772093630613,43.09410837118262,5.165560319167695,2.5059906882987137,7.564920635657202,1.178659149554031,nan,0.003996003996003996,0.027972027972027972,0.000999000999000999,0.1958041958041958,53.7924891768558,119.97466388139102,50.00189108291864,1605.326935685728
0.2,0.2,blackman,539067.5717690903,51.28644121706196,2.6333555188117073,2.31499620692113,3.8046420989689875,4.2507742905693116,40.84391038783559,5.415785645393621,2.3805223292147146,7.824665495509885,1.2488836402408636,nan,0.000999000999000999,0.022977022977022976,0.000999000999000999,0.17282717282717283,55.775792489521685,120.28615109203824,50.04035629395178,1633.9834482223496
0.2,0.1,boxcar,1529235.6719272283,60.129475495562815,1.3297098646787155,2.3493755797172393,3.8614250216283925,3.3966079878632245,31.9599610705545,3.4948612229668843,3.0874184774597437,10.148939202420543,1.2753237015645569,nan,0.012987012987012988,0.006993006993006993,0.000999000999000999,0.16083916083916083,61.84562695566391,160.3125178205342,72.71201806458758,2116.328867753413
0.2,0.1,hann,1032018.3573002453,50.24433236089351,2.4266732333990686,2.512762123459593,3.875931899966803,4.417245244853948,40.9808620393208,4.974042552104893,2.5752510790046825,7.944642044982405,1.2934560255806153,nan,0.005994005994005994,0.013986013986013986,0.000999000999000999,0.16283716283716285,73.43331595610779,164.79015372309544,69.49548980964879,2239.113482725845
0.2,0.1,blackman,1073261.452286234,52.01240018658484,2.6363520885505314,2.369245367305257,3.6803376793941056,4.55201681833832,40.37258205160761,5.485246773544584,2.464749599112114,7.657384030427521,1.3530024349256289,nan,0.000999000999000999,0.024975024975024976,0.000999000999000999,0.0999000999000999,76.05254065591464,166.248962579076,69.21976280759664,2282.3765834031087
